Phone,Price,Mobile Link,Brand,Color,Storage
"POCO M6 5G (Galactic Black, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-galactic-black-128-gb/p/itmb18dc9ee625cf?pid=MOBGW9FEZKAV8QCZ&lid=LSTMOBGW9FEZKAV8QCZRRZJWH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_172&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGW9FEZKAV8QCZ.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,POCO,Ocean Green,128 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹12,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itma9b37bec7de7e?pid=MOBGS7GYGUAJ4UYZ&lid=LSTMOBGS7GYGUAJ4UYZOAPCWA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_173&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGS7GYGUAJ4UYZ.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,REDMI,Charcoal Black,128 GB
"POCO X6 5G (Snowstorm White, 256 GB)","₹19,999",https://www.flipkart.com/poco-x6-5g-snowstorm-white-256-gb/p/itm705116870e629?pid=MOBGWMGBGPMDMYQZ&lid=LSTMOBGWMGBGPMDMYQZ4WOBZ7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_174&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGWMGBGPMDMYQZ.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,POCO,Ice Blue,128 GB
"Nothing Phone (2a) 5G (Black, 256 GB)","₹27,999",https://www.flipkart.com/nothing-phone-2a-5g-black-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQSMHEGGBRW&lid=LSTMOBGVMQSMHEGGBRWBAIRUF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_175&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGVMQSMHEGGBRW.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,Nothing,Ink blue,128 GB
"Nothing Phone (2a) 5G (White, 256 GB)","₹25,999",https://www.flipkart.com/nothing-phone-2a-5g-white-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQS9NC2DH2P&lid=LSTMOBGVMQS9NC2DH2PC9VIBX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_176&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGVMQS9NC2DH2P.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,Nothing,Ash Black,128 GB
"Motorola Edge 40 Neo (Soothing Sea, 128 GB)","₹22,999",https://www.flipkart.com/motorola-edge-40-neo-soothing-sea-128-gb/p/itmcfb87467e7d9a?pid=MOBGQFX6AG2JD2XT&lid=LSTMOBGQFX6AG2JD2XTMNTYDO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_177&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGQFX6AG2JD2XT.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,Motorola,Ink blue,128 GB
"SAMSUNG Galaxy M14 5G (Icy Silver, 128 GB)","₹11,980",https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itme53601886b5d9?pid=MOBGZWRQNHGDF7SA&lid=LSTMOBGZWRQNHGDF7SAFUBE44&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_178&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGZWRQNHGDF7SA.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,SAMSUNG,Royal Blue,64 GB
"Nothing Phone (2a) 5G (Black, 256 GB)","₹25,999",https://www.flipkart.com/nothing-phone-2a-5g-black-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQSVVE7CEAB&lid=LSTMOBGVMQSVVE7CEABNFJTAI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_179&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGVMQSVVE7CEAB.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,Nothing,White,512 GB
"POCO M6 Pro 5G (Power Black, 128 GB)","₹9,999",https://www.flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itm5b122ff13027f?pid=MOBGRNZ3FX5XNR2T&lid=LSTMOBGRNZ3FX5XNR2TILGJYM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_180&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGRNZ3FX5XNR2T.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,POCO,Groovy Violet,128 GB
"realme Narzo N55 (Prime Blue, 64 GB)","₹9,997",https://www.flipkart.com/realme-narzo-n55-prime-blue-64-gb/p/itm599c1b2a46e04?pid=MOBGZUFMZ7H3DKHJ&lid=LSTMOBGZUFMZ7H3DKHJBEEB1O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_181&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGZUFMZ7H3DKHJ.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,realme,Starshine Green,128 GB
"Nothing Phone (2a) 5G (White, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-white-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSFSU7EFDH&lid=LSTMOBGVMQSFSU7EFDHCYFGAH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_182&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGVMQSFSU7EFDH.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,Nothing,Satin Blue,64 GB
"MOTOROLA G04 (Sunrise Orange, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-sunrise-orange-128-gb/p/itm4ea5277f581ad?pid=MOBGUFK4HYNKBQWY&lid=LSTMOBGUFK4HYNKBQWYYD0CJZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_183&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGUFK4HYNKBQWY.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,MOTOROLA,Glacier Blue,128 GB
"REDMI 13c 5G (Startrail Green, 256 GB)","₹13,788",https://www.flipkart.com/redmi-13c-5g-startrail-green-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7ZG3ZFUQP&lid=LSTMOBGW6S7ZG3ZFUQPKHOGVY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_184&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGW6S7ZG3ZFUQP.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,REDMI,Sea Green,64 GB
"realme Narzo N55 (Prime Black, 128 GB)","₹9,271",https://www.flipkart.com/realme-narzo-n55-prime-black-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUPPPPUW2MG&lid=LSTMOBGZZUPPPPUW2MGD4NCAE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_185&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGZZUPPPPUW2MG.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,realme,Jade Black,128 GB
"REDMI Note 12 (Lunar Black, 64 GB)","₹10,499",https://www.flipkart.com/redmi-note-12-lunar-black-64-gb/p/itm6756d6e7a86be?pid=MOBGNYHZJGGE3ZHM&lid=LSTMOBGNYHZJGGE3ZHMCSWYEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_186&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGNYHZJGGE3ZHM.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,REDMI,Jazzy Green,128 GB
"Motorola Edge 40 Neo (Peach Fuzz, 256 GB)","₹24,999",https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-256-gb/p/itmac1703bd2f7e1?pid=MOBGW6JJQK8ZTENA&lid=LSTMOBGW6JJQK8ZTENAEWWIIG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_187&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGW6JJQK8ZTENA.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,Motorola,Glimmer Black,128 GB
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹9,999",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itmdd5c70c99f5b2?pid=MOBGRNZ3534YGMDR&lid=LSTMOBGRNZ3534YGMDRKLKLEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_188&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGRNZ3534YGMDR.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,POCO,Ice Blue,128 GB
"realme C55 (Rainforest, 128 GB)","₹13,999",https://www.flipkart.com/realme-c55-rainforest-128-gb/p/itm054283d14c56e?pid=MOBGNBYJPF2DEADS&lid=LSTMOBGNBYJPF2DEADSUWHGW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_189&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGNBYJPF2DEADS.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,realme,Blue Black,128 GB
"realme 12 Pro 5G (Navigator Beige, 128 GB)","₹24,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-128-gb/p/itmcc78f150eeabd?pid=MOBGWH8S46ZD2ZGH&lid=LSTMOBGWH8S46ZD2ZGHOFJ8VN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_190&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGWH8S46ZD2ZGH.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,realme,Stardust Silver,256 GB
"POCO M6 Pro 5G (Forest Green, 256 GB)","₹12,499",https://www.flipkart.com/poco-m6-pro-5g-forest-green-256-gb/p/itm5600e7d7f5ddc?pid=MOBGVGDQ5JZ9YX2G&lid=LSTMOBGVGDQ5JZ9YX2GMH9CUM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_191&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGVGDQ5JZ9YX2G.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,POCO,Glimmer Black,128 GB
"realme Narzo N55 (Prime Blue, 128 GB)","₹9,757",https://www.flipkart.com/realme-narzo-n55-prime-blue-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUUFH4RHUGC&lid=LSTMOBGZZUUFH4RHUGCDE7QDF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_192&otracker=browse&fm=organic&iid=bf1b4196-fa9a-42bb-8393-307b8a746d18.MOBGZZUUFH4RHUGC.SEARCH&ppt=None&ppn=None&ssid=5pblmq4ezk0000001713283648682,realme,Aurora Gold,128 GB
"POCO M6 Pro 5G (Power Black, 256 GB)","₹12,499",https://www.flipkart.com/poco-m6-pro-5g-power-black-256-gb/p/itme40c1e1538153?pid=MOBGVGDQ5MV3HPEZ&lid=LSTMOBGVGDQ5MV3HPEZ6BAJSL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_193&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGVGDQ5MV3HPEZ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,POCO,2a,Not available
"realme Narzo N53 (Feather Black, 64 GB)","₹7,990",https://www.flipkart.com/realme-narzo-n53-feather-black-64-gb/p/itm3061a0a591574?pid=MOBGPYGZZU4Y4MED&lid=LSTMOBGPYGZZU4Y4MED3XRMAQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_194&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGPYGZZU4Y4MED.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Starfrost White,128 GB
"REDMI 13c 5G (Startrail Silver, 256 GB)","₹13,668",https://www.flipkart.com/redmi-13c-5g-startrail-silver-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7BRXYEVVN&lid=LSTMOBGW6S7BRXYEVVNG87OEF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_195&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW6S7BRXYEVVN.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Power Black,64 GB
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)","₹23,600",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_196&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGRK2VXCKBADB5.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,OnePlus,Ocean Green,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_197&otracker=browse&fm=organic&iid=en_8--NB-r0Mv1KQjs6vlVnhSbL_TcaCXKRBNT9kI7N1xtDQkNv1IMelhbJvpj51sGNUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,Nothing,Charcoal Black,128 GB
"realme Narzo 60 5G (Cosmic Black, 128 GB)","₹15,394",https://www.flipkart.com/realme-narzo-60-5g-cosmic-black-128-gb/p/itmb9662c161eea6?pid=MOBGRHT2RYUE4DBZ&lid=LSTMOBGRHT2RYUE4DBZRFMOAQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_198&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGRHT2RYUE4DBZ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Ice Blue,128 GB
"itel P40 Plus,Upto 8GB RAM|13MP Rear Camera|7000mAh Battery with 18W Fast Charging (Force Black, 128 G...","₹6,699",https://www.flipkart.com/itel-p40-plus-upto-8gb-ram-13mp-rear-camera-7000mah-battery-18w-fast-charging-force-black-128-gb/p/itm782adf89fac4c?pid=MOBGUSWFH4GCGVPQ&lid=LSTMOBGUSWFH4GCGVPQ9IUVTH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_199&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGUSWFH4GCGVPQ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,itel,Ink blue,128 GB
"REDMI 13c 5G (Startrail Green, 128 GB)","₹10,478",https://www.flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7FHYCJQPB&lid=LSTMOBGW6S7FHYCJQPB4O8FYO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_200&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW6S7FHYCJQPB.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Ash Black,128 GB
"realme Narzo 60 5G (Mars Orange, 128 GB)","₹15,442",https://www.flipkart.com/realme-narzo-60-5g-mars-orange-128-gb/p/itmb9662c161eea6?pid=MOBGRHSY2NXUH3XR&lid=LSTMOBGRHSY2NXUH3XRONLNOC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_201&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGRHSY2NXUH3XR.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Ink blue,128 GB
"REDMI 13c 5G (Startrail Silver, 128 GB)","₹11,699",https://www.flipkart.com/redmi-13c-5g-startrail-silver-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7H6ZGKDWJ&lid=LSTMOBGW6S7H6ZGKDWJY4AERN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_202&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW6S7H6ZGKDWJ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Royal Blue,64 GB
"REDMI 13c 5G (Starlight Black, 128 GB)","₹10,398",https://www.flipkart.com/redmi-13c-5g-starlight-black-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7PW5NSC35&lid=LSTMOBGW6S7PW5NSC356BVRML&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_203&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW6S7PW5NSC35.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,White,512 GB
"realme C55 (Sunshower, 128 GB)","₹13,999",https://www.flipkart.com/realme-c55-sunshower-128-gb/p/itm054283d14c56e?pid=MOBGNBYJUA2G5HK4&lid=LSTMOBGNBYJUA2G5HK40FPVVJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_204&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGNBYJUA2G5HK4.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Groovy Violet,128 GB
"realme 12 Pro 5G (Submarine Blue, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itmcc78f150eeabd?pid=MOBGYQ6BCRKRFYUB&lid=LSTMOBGYQ6BCRKRFYUBGIRXPL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_205&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGYQ6BCRKRFYUB.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Starshine Green,128 GB
"realme C55 (Rainy Night, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-rainy-night-64-gb/p/itm054283d14c56e?pid=MOBGNBYJXR9BTBFT&lid=LSTMOBGNBYJXR9BTBFTO9NHKK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_206&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGNBYJXR9BTBFT.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Satin Blue,64 GB
"realme C55 (Sunshower, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-sunshower-64-gb/p/itm054283d14c56e?pid=MOBGNBYJDJ5YBVGQ&lid=LSTMOBGNBYJDJ5YBVGQ8JESXS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_207&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGNBYJDJ5YBVGQ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Glacier Blue,128 GB
"realme C55 (Rainforest, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-rainforest-64-gb/p/itm054283d14c56e?pid=MOBGNBYJ3GSGXWYQ&lid=LSTMOBGNBYJ3GSGXWYQAWLW8U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_208&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGNBYJ3GSGXWYQ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Sea Green,64 GB
"REDMI 13c 5G (Startrail Silver, 128 GB)","₹10,510",https://www.flipkart.com/redmi-13c-5g-startrail-silver-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S73JBHWZQS&lid=LSTMOBGW6S73JBHWZQSGOMUSH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_209&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW6S73JBHWZQS.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Jade Black,128 GB
"realme 12 Pro 5G (Submarine Blue, 128 GB)","₹24,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-128-gb/p/itmcc78f150eeabd?pid=MOBGWH8S2HYMNRZM&lid=LSTMOBGWH8S2HYMNRZMZK1NMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_210&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGWH8S2HYMNRZM.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Jazzy Green,128 GB
"REDMI 12 5G (Moonstone Silver, 128 GB)","₹12,549",https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGZF9P9TWKG2HT&lid=LSTMOBGZF9P9TWKG2HT4UYQYJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_211&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGZF9P9TWKG2HT.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Glimmer Black,128 GB
"REDMI 12 (Moonstone Silver, 128 GB)","₹9,499",https://www.flipkart.com/redmi-12-moonstone-silver-128-gb/p/itme52e778c12701?pid=MOBGRMFK2MGRNG4Q&lid=LSTMOBGRMFK2MGRNG4QLTOTUC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_212&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGRMFK2MGRNG4Q.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Ice Blue,128 GB
Kechaoda A27,₹970,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D2MFCWZDUM&lid=LSTMOBFE4D2MFCWZDUM48L2V0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_213&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBFE4D2MFCWZDUM.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,Kechaoda,Blue Black,128 GB
"realme C55 (Rainy Night, 128 GB)","₹13,999",https://www.flipkart.com/realme-c55-rainy-night-128-gb/p/itm054283d14c56e?pid=MOBGNBYJZJEHR4QN&lid=LSTMOBGNBYJZJEHR4QNO7O0KI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_214&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGNBYJZJEHR4QN.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,realme,Stardust Silver,256 GB
"REDMI 13c 5G (Startrail Green, 128 GB)","₹11,648",https://www.flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7BFMR5HEX&lid=LSTMOBGW6S7BFMR5HEXEG91JN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_215&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW6S7BFMR5HEX.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,REDMI,Glimmer Black,128 GB
"POCO M6 5G (Galactic Black, 256 GB)","₹11,999",https://www.flipkart.com/poco-m6-5g-galactic-black-256-gb/p/itm1bc7cb01620e6?pid=MOBGW9FEQH3ESHCZ&lid=LSTMOBGW9FEQH3ESHCZIDEBTF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_216&otracker=browse&fm=organic&iid=43524b97-0ab0-4c37-a80f-25c0797c8005.MOBGW9FEQH3ESHCZ.SEARCH&ppt=None&ppn=None&ssid=c01zknrtkg0000001713283650285,POCO,Aurora Gold,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_217&otracker=browse&fm=organic&iid=en_cjPlsvU58TzPitD-vZzV_paF0P1HMi5vL4AP-emlJG17V13FicAAJGTWmgn_y15cUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=iuuvg6i0ts0000001713283652281,Nothing,2a,Not available
Micromax J2,₹862,https://www.flipkart.com/micromax-j2/p/itm2fed24aa6877e?pid=MOBGG9HRSGYNCHPF&lid=LSTMOBGG9HRSGYNCHPFQABZ6K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_218&otracker=browse&fm=organic&iid=c90cda33-68c8-4746-ab6b-08d09b7523d8.MOBGG9HRSGYNCHPF.SEARCH&ppt=None&ppn=None&ssid=iuuvg6i0ts0000001713283652281,Micromax,Starfrost White,128 GB
"Infinix HOT 30 5G (Miami Orange, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-miami-orange-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQYSBPZXVF&lid=LSTMOBGR4GQYSBPZXVFHGVWBG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_219&otracker=browse&fm=organic&iid=c90cda33-68c8-4746-ab6b-08d09b7523d8.MOBGR4GQYSBPZXVF.SEARCH&ppt=None&ppn=None&ssid=iuuvg6i0ts0000001713283652281,Infinix,Power Black,64 GB
"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹24,213",https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZJL1HAH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_220&otracker=browse&fm=organic&iid=c90cda33-68c8-4746-ab6b-08d09b7523d8.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=iuuvg6i0ts0000001713283652281,OnePlus,Ocean Green,128 GB
"POCO C65 (Pastel Green, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-pastel-green-128-gb/p/itm534cf85baf789?pid=MOBGXTV9GCTRG3NV&lid=LSTMOBGXTV9GCTRG3NVGJTTCT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_221&otracker=browse&fm=organic&iid=c90cda33-68c8-4746-ab6b-08d09b7523d8.MOBGXTV9GCTRG3NV.SEARCH&ppt=None&ppn=None&ssid=iuuvg6i0ts0000001713283652281,POCO,Charcoal Black,128 GB
